car_id,price,car_type_id,transmission_type_id,fuel_type_id
59135,25389,727993,550,372
59138,19999,452250,550,735
59139,13999,262684,550,735
59145,27199,727993,550,372
59151,26099,727993,550,372
59152,25849,727993,550,372
59155,20299,727993,550,735
59158,29399,727993,550,735
59164,26999,778244,550,735
59175,21599,778244,550,372
59180,26199,616096,550,735
59183,26899,616096,550,735
59185,36999,705644,550,735
59203,31699,727993,550,735
59206,23499,488493,550,735
59212,3495,591909,178,735
59219,4295,156628,554,735
59222,14995,417320,554,735
59228,15495,399153,550,735
59230,10995,417320,550,735
59235,13488,170761,554,735
59238,9995,728896,554,735
59242,15495,565064,550,735
59243,15999,898751,178,735
59244,16299,898751,178,735
59246,45395,149858,554,735
59251,30495,654460,554,735
59257,36399,617713,554,735
59260,29599,727993,550,735
59261,25149,617713,550,735
59263,28399,335311,554,372
59274,27950,778244,550,372
59285,25124,663790,554,735
59293,16912,898751,550,735
59305,7995,217771,554,735
59306,21995,170761,554,735
59307,3995,454940,554,372
59318,63990,654460,554,372
59320,55990,705644,554,372
59325,12490,596561,554,735
59330,13477,898751,178,735
59334,7724,294202,554,735
59337,17490,250046,554,372
59341,18999,563143,554,478
59345,15200,898751,178,735
59350,15000,506297,554,735
59365,14495,316347,554,735
59367,59995,602261,554,735
59373,12475,316347,554,735
59377,19500,898751,554,735
59384,15000,506297,554,735
59389,16000,452250,178,735
59397,8990,917971,554,735
59402,15950,565064,550,735
59404,12400,565064,550,735
59414,20990,663790,554,735
59420,13990,565064,178,735
59436,15990,448515,178,735
59447,20990,563143,554,735
59449,10490,565064,178,735
59451,14490,417320,554,735
59452,9990,554986,554,735
59453,18990,663790,554,735
59456,13990,506297,554,735
59461,12990,399153,554,735
59463,15775,554986,554,735
59466,20475,247969,554,735
59468,28975,302660,554,735
59477,12990,832209,554,735
59482,8990,414288,554,735
59483,8990,399153,554,735
59491,27990,191122,554,735
59494,13990,349600,554,735
59497,30990,409951,554,735
59506,15990,452250,554,372
59515,16490,448515,554,735
59516,15990,452250,554,735
59525,18990,191122,554,735
59528,15500,417320,554,735
59544,16490,552244,554,735
59545,21990,654460,554,735
59546,9490,660438,554,735
59554,12990,254558,178,372
59559,16990,170761,554,735
59560,11490,597934,178,735
59563,15990,170761,554,735
59566,9490,414288,554,735
59571,19990,452250,554,735
59575,13990,565064,554,735
59577,27990,409951,554,735
59581,15990,545225,554,735
59582,15990,563143,554,735
59583,11990,506297,554,735
59584,14990,898751,178,372
59585,19990,576968,554,735
59587,11990,554986,554,735
59590,23990,654460,554,735
59591,27990,191122,554,735
59593,15490,170761,554,735
59598,11490,597934,178,735
59601,12299,597934,554,735
59602,15999,565064,554,735
59609,19412,576968,554,735
59612,20990,563143,554,735
59614,11490,506297,554,735
59617,15990,499651,554,735
59618,7990,864693,554,735
59627,16950,563143,554,735
59637,15499,302660,554,735
59640,21535,563143,554,735
59642,11849,565064,178,735
59643,15910,452250,554,735
59646,14299,565064,554,735
59650,20999,309582,178,372
59654,10799,597934,178,372
59655,17962,565064,178,372
59662,8500,581836,554,735
59664,10999,399153,554,735
59668,19300,898751,554,735
59669,15088,898751,178,735
59671,16990,302660,554,735
59673,12990,554986,554,735
59674,13490,565064,554,735
59681,20990,563143,554,735
59684,12295,399153,554,372
59690,17399,576968,554,735
59691,18865,563143,554,735
59701,13499,563143,178,372
59703,18700,458947,550,735
59704,16499,409951,554,735
59711,24799,663790,554,735
59723,17488,563143,554,372
59732,11849,714430,554,735
59740,14995,565064,554,735
59748,13119,565064,178,372
59752,13849,898751,178,735
59755,10499,457756,554,735
59761,11750,399153,554,735
59768,24248,663790,554,735
59770,18998,563143,554,735
59785,27498,474851,554,372
59786,25498,247969,554,735
59791,25748,474851,554,372
59797,30998,247969,554,735
59808,22248,867587,554,735
59815,16999,563143,178,735
59818,8899,728896,554,372
59819,18798,309582,554,735
59820,19998,898751,554,372
59824,23248,247969,554,735
59831,28498,788257,554,735
59857,13490,452250,554,735
59861,16490,172886,554,735
59864,11440,444520,554,735
59866,14840,448515,554,735
59868,19970,867587,554,735
59871,19940,815518,554,735
59878,28970,654460,554,735
59879,31997,663790,554,372
59880,4495,222205,554,372
59884,15490,331214,178,735
59886,17590,999203,554,735
59891,10393,399153,554,735
59897,13740,565064,550,372
59900,15970,417320,554,735
59912,5993,222205,554,735
59922,11591,417320,178,735
59927,10393,399153,554,735
59930,10791,417320,178,735
59931,9791,417320,178,735
59937,11479,597934,178,735
59942,15799,576968,554,735
59954,14599,898751,178,735
59956,15799,576968,554,735
59959,12299,554986,554,735
59962,15993,898751,554,735
59963,18258,512782,178,372
59964,20000,417320,554,735
59977,4295,459338,554,735
59980,12490,417320,178,735
59985,12988,898751,554,735
59991,17599,576968,554,735
59994,16699,565064,178,735
59995,10999,444520,554,735
60017,13999,565064,178,735
60021,31991,302080,554,735
60034,8999,581836,554,735
60035,11999,565064,178,735
60038,15489,335311,178,372
60046,13999,565064,554,735
60050,17799,170761,554,735
60051,16299,898751,554,735
60058,18900,663790,554,735
60062,41900,992791,554,372
60065,15739,898751,554,735
60067,13799,399153,554,735
60070,18268,452250,554,735
60071,18000,448515,554,735
60077,8699,919956,178,735
60078,25499,506297,554,372
60080,16799,335311,554,372
60083,19491,309582,554,735
60084,39491,617713,554,372
60085,29998,727993,554,372
60086,59991,597934,554,372
60090,56900,814720,554,478
60098,20700,563143,554,372
60099,12900,565064,178,735
60111,28900,161451,554,372
60116,16091,565064,554,735
60120,31400,727993,554,735
60125,13900,565064,178,372
60127,48900,617713,554,372
60128,37400,559404,554,735
60129,13900,565064,178,735
60132,24900,161451,554,372
60137,27400,663790,554,372
60141,18691,563143,554,735
60144,14391,898751,554,735
60146,23900,778244,554,372
60147,17300,898751,554,735
60149,32900,617713,554,735
60150,24900,247969,554,735
60152,23700,563143,554,735
60154,17991,331214,554,735
60156,18691,170761,554,735
60159,27998,788257,554,735
60166,15291,565064,554,735
60179,18464,506297,554,372
60181,15999,448515,554,735
60191,10799,588330,178,735
60192,6999,454047,554,735
60193,11499,414288,554,735
60194,5999,459338,554,735
60197,26495,499691,554,735
60206,15000,452250,554,478
60210,12795,191550,178,735
60218,18999,702701,554,735
60219,14868,565064,178,735
60220,17249,563143,554,372
60222,22900,452250,554,735
60232,11699,660438,554,735
60237,13222,898751,554,735
60239,11651,919956,554,735
60242,11695,417320,178,735
60244,18995,506297,554,735
60246,18995,506297,554,735
60251,11195,919956,554,735
60255,19395,458947,554,735
60261,14795,452250,554,735
60270,50995,551845,554,735
60272,18400,452250,554,735
60273,15499,302660,178,735
60274,16917,409951,554,735
60277,14906,545225,178,372
60279,44298,559404,554,735
60282,21495,576968,554,735
60286,32998,617713,554,735
60296,25298,161451,178,372
60301,18298,417320,554,478
60302,17499,191122,178,735
60303,42248,152105,554,735
60310,19248,506297,554,735
60319,18748,309582,554,735
60321,61995,992791,554,372
60325,47298,617713,554,735
60327,15679,452250,554,478
60328,14999,563143,554,735
60330,19599,452250,554,735
60331,13799,448515,178,735
60343,19248,309582,554,735
60353,18498,309582,554,735
60360,26998,161451,554,735
60368,13400,597934,178,735
60386,14600,458947,178,735
60409,13500,660438,554,735
60424,16700,417320,554,735
60426,12900,417320,554,372
60429,25400,247969,554,735
60432,19100,565064,554,735
60434,16800,565064,554,735
60436,18700,417320,554,735
60437,13500,714430,178,735
60448,14000,597934,554,735
60454,16750,898751,178,735
60456,20200,452250,554,372
60468,12000,414288,554,372
60469,13800,714430,178,735
60480,16500,172886,178,735
60482,17999,999203,178,735
60499,24900,663790,554,735
60528,17800,576968,554,735
60533,44400,617713,554,372
60535,90900,576968,554,372
60543,18000,898751,554,735
60544,18500,417320,554,735
60556,15000,458947,178,735
60558,18000,417320,554,372
60559,20000,452250,554,478
60563,18400,458947,554,372
60564,12400,316347,554,735
60573,12795,417320,554,735
60580,12000,170761,554,735
60583,11500,597934,554,735
60587,28985,563143,554,372
60596,25748,335311,554,735
60603,41900,992791,554,735
60616,16000,452250,554,478
60617,17900,452250,554,372
60618,16000,563143,554,735
60623,25500,654460,554,735
60632,24899,675477,554,372
60639,16499,597934,554,372
60643,14999,565064,178,735
60645,14999,302660,178,735
60653,14695,417320,554,735
60655,16799,452250,554,735
60658,12999,565064,178,735
60660,12999,597934,178,735
60670,11499,414288,554,735
60675,20999,654460,554,735
60676,16798,576968,554,735
60684,13550,254558,554,735
60691,15799,898751,178,735
60694,10354,597934,178,735
60699,17999,512782,178,372
60702,13776,565064,178,735
60705,18999,170761,554,735
60706,12499,417320,554,735
60710,15999,302660,554,735
60735,18816,576968,554,372
60738,18950,576968,554,372
60743,18295,409951,554,372
60744,11899,660438,178,735
60749,17069,409951,554,735
60755,15700,399153,554,735
60766,10199,919956,178,735
60768,14999,417320,554,735
60775,17375,302660,554,735
60780,10899,864693,554,735
60781,14786,399153,554,735
60789,15799,302660,554,735
60800,14999,216468,554,735
60803,10000,444520,178,735
60808,18750,576968,554,372
60811,25999,409951,554,735
60812,14646,565064,178,735
60818,16991,458947,550,735
60833,22250,356403,554,735
60834,4950,454047,554,735
60837,14000,452250,554,478
60854,15450,898751,178,372
60857,13000,417320,178,735
60859,10795,660438,178,735
60861,11500,417320,554,735
60866,9995,110635,554,735
60868,2995,667929,554,735
60871,15699,565064,550,735
60877,12795,170761,554,735
60880,11495,506297,554,735
60883,18399,576968,554,372
60886,13399,262684,178,735
60891,14500,331214,554,735
60892,18199,417320,554,735
60896,14799,565064,178,735
60897,12499,565064,554,735
60898,13799,565064,178,735
60905,15299,565064,178,735
60917,19439,576968,554,372
60920,14499,898751,178,735
60928,14799,565064,554,735
60930,14819,417320,554,735
60936,10499,844399,554,735
60939,17399,898751,554,735
60941,19999,512782,554,372
60942,24899,727993,554,372
60944,12999,898751,554,735
60948,9799,660438,178,735
60954,21999,335311,554,735
60955,19689,815518,554,735
60959,15995,506297,550,735
60961,10675,554986,178,735
60962,8975,919956,178,735
60963,10995,597934,178,735
60971,15921,565064,178,735
60980,7449,917971,554,735
60981,17295,565064,554,735
60982,16449,452250,554,735
60991,2795,878727,178,372
60992,12441,262684,554,735
61003,19799,335311,554,735
61007,11499,444520,178,735
61011,14370,417320,554,735
61012,18199,417320,554,735
61013,16999,417320,554,735
61023,18999,490458,554,372
61025,18499,576968,554,735
61032,13899,898751,178,735
61037,13599,554986,554,735
61049,17149,576968,178,372
61068,14999,430460,554,735
61070,12950,660438,554,372
61079,17499,563143,554,478
61082,20500,191122,554,735
61084,18399,448515,554,735
61093,12599,417320,178,735
61102,14899,216468,554,735
61104,17499,576968,554,735
61110,5250,864693,554,735
61115,8495,919956,178,735
61120,25490,130956,554,735
61124,15799,898751,178,372
61132,5995,554986,178,735
61134,13750,660438,554,735
61140,28990,252908,554,735
61145,26995,727993,554,735
61153,16750,898751,550,735
61166,13999,457756,554,372
61167,36790,252908,554,735
61168,13599,565064,178,735
61170,13499,565064,178,735
61174,15165,898751,554,735
61183,15472,898751,178,735
61187,16699,499651,178,735
61188,19999,576968,554,372
61189,19999,663790,554,735
61210,19999,452250,554,478
61211,13299,714430,178,735
61214,19999,335311,554,735
61221,8299,864693,554,735
61231,14999,506297,554,735
61237,34995,499691,554,735
61250,19999,335311,554,735
61252,3399,667929,554,735
61256,27990,252908,554,735
61262,14999,898751,554,372
61263,15339,452250,554,478
61267,11995,436204,554,735
61269,19995,369663,554,735
61275,15295,565064,554,735
61276,31995,404656,554,735
61284,16299,409951,178,372
61290,17149,417320,554,735
61293,12295,898751,178,735
61294,12000,898751,178,735
61301,13995,554986,554,735
61306,12750,417320,554,372
61311,14995,262684,554,372
61317,14490,262684,554,735
61318,16990,778244,178,372
61323,6495,783118,554,372
61329,7495,898191,554,372
61336,13795,380589,554,735
61339,11795,565064,178,735
61354,15990,119309,554,735
61363,21000,867587,554,735
61364,27000,788257,554,735
61365,27500,788257,554,735
61371,13503,898751,178,735
61372,15699,898751,178,372
61373,15499,565064,178,735
61374,13499,898751,178,735
61377,14999,452250,554,735
61383,30000,705644,554,735
61397,27750,788257,554,735
61399,19750,452250,554,735
61412,18500,488493,178,372
61414,15750,452250,554,735
61418,27000,788257,554,735
61422,24500,247969,554,735
61428,84500,576968,554,372
61432,31000,499691,554,372
61439,26000,100855,554,735
61454,23699,239123,554,735
61456,17995,383570,554,735
61460,43890,149858,554,735
61475,6850,132147,554,372
61483,19750,867587,554,735
61486,24750,100855,554,735
61488,2990,595874,554,372
61489,4990,217771,554,735
61491,3990,778056,554,372
61508,22360,309582,554,735
61510,19995,369663,554,735
61522,19990,470405,554,372
61533,15249,452250,554,372
61535,3990,448666,554,735
61540,4990,309367,554,372
61551,11351,349600,554,735
61556,18900,170761,554,735
61559,23000,247969,554,735
61563,29500,302080,554,735
61567,28990,675477,554,372
61568,26490,161451,554,372
61569,34495,992791,554,735
61577,26490,825524,554,735
61586,19950,424577,554,735
61590,16950,506297,554,735
61591,18450,815518,554,735
61594,29450,788257,554,735
61597,29950,770796,554,372
61600,6950,655175,554,735
61602,16995,452250,554,735
61604,11295,399153,554,372
61608,10499,864693,554,372
61620,7295,728896,178,735
61625,20999,499651,550,372
61626,6999,222205,554,735
61629,16999,898751,178,735
61636,18495,898751,550,735
61638,11495,660438,550,372
61649,8990,294202,554,735
61651,14995,237615,550,372
61654,12900,727993,178,735
61659,15485,452250,554,478
61677,18980,452250,554,372
61687,26989,247969,554,735
61694,16989,663790,554,735
61696,16280,714430,554,735
61699,26980,617713,554,735
61704,23480,654460,554,735
61706,28680,575935,554,372
61709,16290,898751,178,735
61718,32995,309582,554,372
61719,16995,399153,554,735
61722,8495,864693,554,372
61725,22948,414288,554,372
61727,6995,121838,554,372
61731,28995,100855,554,735
61752,22800,867587,554,735
61754,23800,247969,554,735
61756,17000,448515,550,735
61760,21500,654460,554,735
61763,18600,654460,554,735
61767,24000,654460,554,735
61778,7490,110635,178,735
61781,20500,452250,554,735
61788,14500,563143,554,735
61789,18500,563143,554,735
61799,9688,660438,178,735
61805,17495,506297,554,735
61807,18000,563143,554,735
61813,19700,563143,554,735
61814,12000,565064,178,735
61815,19000,663790,554,735
61825,12700,898751,178,372
61827,24280,563143,554,735
61841,19000,654460,554,735
61847,18000,663790,554,735
61852,16950,898751,554,735
61859,11300,844399,554,735
61861,18300,815518,554,735
61867,17400,563143,554,735
61874,18250,563143,554,735
61875,16500,563143,554,735
61880,19000,663790,554,735
61885,17950,506297,554,735
61896,11000,565064,178,735
61899,17300,452250,554,735
61925,14600,565064,178,735
61926,20100,663790,554,735
61928,15800,576968,178,735
61930,12600,565064,554,735
61943,17600,488493,178,372
61944,20000,563143,554,735
61945,11750,898751,178,372
61946,15750,331214,554,735
61949,20900,654460,554,735
61959,11900,565064,178,735
61968,11300,452250,178,372
61978,20000,663790,554,735
61981,19000,563143,554,735
61991,22950,149858,178,735
62000,16900,170761,554,735
62007,19450,309582,178,372
62008,13700,563143,554,735
62011,17500,452250,554,735
62014,19000,663790,554,735
62015,22000,875679,554,735
62022,21600,247969,554,735
62032,15100,170761,554,735
62038,18400,735247,554,735
62040,17100,563143,554,735
62043,22250,654460,554,735
62048,16600,576968,554,735
62050,20000,999203,554,735
62053,15000,417320,554,735
62054,16000,576968,554,735
62055,12900,597934,178,735
62058,20700,663790,554,735
62059,16800,663790,554,735
62061,17100,369663,554,735
62068,17000,458947,554,735
62079,19500,663790,554,735
62083,15000,576968,178,372
62085,17500,452250,554,735
62097,14250,898751,178,372
62100,10500,597934,554,735
62106,13500,898751,554,735
62111,12500,506297,554,735
62114,16600,335311,554,735
62128,14000,576968,178,735
62140,13000,831806,554,735
62152,14000,898751,178,735
62157,17000,458947,554,735
62164,14700,452250,554,735
62167,15900,331214,554,735
62173,14500,898751,178,735
62177,16850,999203,554,735
62195,20800,654460,554,735
62196,14000,452250,178,735
62198,13000,262684,554,735
62204,12600,565064,178,735
62207,19200,663790,554,735
62222,15200,170761,554,735
62224,17600,452250,554,735
62228,12000,660438,554,735
62229,19200,563143,554,735
62233,20500,815518,554,735
62235,12800,565064,178,735
62242,10400,597934,178,735
62249,17600,335311,554,372
62257,11500,565064,178,735
62263,15500,417320,554,735
62265,13300,565064,178,735
62270,17000,563143,554,735
62271,11500,565064,178,735
62274,15500,565064,178,735
62277,13800,452250,554,735
62280,23950,617713,554,735
62289,17800,663790,554,735
62295,10200,417320,554,735
62302,18500,663790,554,735
62305,8200,399153,178,735
62321,13995,417320,554,735
62322,1495,764324,178,372
62324,21990,252908,554,735
62325,29990,252908,554,735
62326,28944,100855,554,735
62331,39894,727993,554,372
62332,21944,190649,554,735
62341,28450,727993,554,735
62347,16200,565064,554,735
62353,12750,565064,178,735
62354,11400,565064,178,735
62356,24244,727993,554,372
62357,20444,308207,554,735
62358,18944,999203,554,735
62363,35444,705644,554,735
62366,34350,705644,554,735
62374,10995,408946,554,372
62376,3695,251279,554,735
62383,16890,565064,554,735
62387,18980,427478,554,735
62396,29990,788257,554,735
62404,22750,172886,554,735
62409,26000,654460,554,735
62412,21000,369663,554,735
62413,41450,992791,554,372
62414,28890,898751,554,372
62419,27890,490458,554,372
62420,19780,417320,554,735
62423,23980,309582,554,372
62426,36890,487730,554,735
62427,40890,149858,554,735
62430,27890,727993,554,735
62433,47480,602261,554,372
62436,13890,417320,178,735
62440,32890,617713,554,735
62445,13890,565064,178,372
62452,29579,875679,554,735
62457,23444,727993,554,735
62458,25444,778244,554,735
62461,25644,161451,554,372
62467,28480,727993,554,735
62471,12800,417320,554,735
62476,18500,335311,554,735
62478,20000,563143,178,735
62480,29890,165372,554,735
62482,17780,170761,554,372
62486,13495,417320,178,372
62489,10995,444520,178,735
62495,5000,309367,554,372
62499,21317,170761,554,735
62501,29029,356403,554,735
62507,29267,499691,554,735
62510,34000,477327,554,735
62511,15000,448515,550,735
62522,25629,170761,554,735
62533,33995,247969,554,735
62535,22740,727993,554,735
62544,22990,735247,554,735
62554,15800,331214,554,735
62558,22490,735247,554,735
62566,8000,864693,178,372
62571,15800,898751,178,735
62572,18900,563143,554,735
62576,13800,399153,554,372
62579,20258,506297,554,735
62585,55290,551845,554,735
62586,29650,727993,554,735
62596,28700,302660,554,735
62597,15650,898751,554,372
62598,28900,675477,554,372
62601,18800,452250,554,735
62602,21900,663790,554,735
62608,10950,949271,554,735
62613,15995,714430,554,735
62619,16375,458947,554,735
62633,32445,309582,554,372
62643,19590,308207,554,735
62661,25499,727993,554,372
62664,20999,663790,554,735
62667,24999,727993,554,735
62674,17999,452250,554,735
62675,16499,565064,554,735
62681,44950,295934,554,735
62685,29690,727993,554,735
62687,9990,357741,554,735
62689,19888,309582,178,372
62707,25999,727993,554,372
62709,23999,867587,554,735
62710,14995,714430,554,735
62715,23998,778244,554,735
62719,32995,563143,554,372
62723,40995,617713,554,735
62730,66974,302080,554,372
62734,17000,349600,554,735
62737,13000,399153,554,735
62750,12900,262684,554,735
62758,19399,563143,554,735
62769,20019,308207,554,735
62773,26245,788257,554,735
62775,28086,356403,554,735
62778,31500,575935,554,735
62789,46995,149858,554,735
62792,23995,875679,554,735
62793,27950,727993,554,735
62794,23440,309582,554,372
62797,24440,617713,554,735
62798,19995,308207,554,735
62817,20659,308207,554,735
62820,30045,875679,554,735
62821,23999,727993,554,372
62832,24249,617713,554,735
62835,24999,727993,554,735
62845,37990,487730,554,735
62848,8200,300176,178,372
62850,14000,126051,554,735
62852,13250,495163,554,735
62864,13490,109178,554,735
62866,11290,413295,178,372
62875,28000,251311,554,735
62885,13000,129900,178,735
62899,14750,495163,554,372
62907,14495,129900,554,372
62918,10000,109277,178,372
62919,19290,776429,178,372
62920,24500,776429,554,372
62923,13300,833411,178,735
62924,13000,580884,554,372
62927,26140,251311,554,735
62929,15000,129900,178,735
62932,25000,251311,178,372
62934,18950,129900,554,372
62935,10700,413295,178,372
62941,9298,458812,178,735
62944,11000,310126,178,372
62947,6990,850700,554,735
62953,9150,413295,178,372
62961,2795,104531,178,735
62965,18490,776429,178,372
62969,11490,413295,554,372
62976,10000,276550,554,372
62979,20500,129900,554,372
62982,19150,129900,554,735
62983,29750,251311,554,372
62997,11650,413295,550,372
63001,11998,109178,178,735
63002,13998,495163,550,372
63003,7498,413295,178,372
63008,19995,947265,178,735
63010,14995,482461,178,372
63014,6595,859662,178,372
63015,12498,662077,550,372
63018,11698,126051,550,735
63022,10995,662077,178,735
63034,11900,109277,178,372
63046,13495,129900,178,372
63047,7495,300176,178,372
63054,11890,458812,550,735
63056,19995,251311,178,372
63064,10995,580884,178,735
63066,7995,276550,178,372
63067,6250,289849,178,372
63081,23495,776429,550,735
63097,8567,413295,178,372
63101,27123,492060,554,735
63103,29136,251311,554,735
63106,17146,374541,178,372
63121,18045,776429,554,372
63122,16416,776429,178,372
63128,26592,776429,550,372
63155,30000,492060,178,735
63161,9655,411887,178,372
63162,11903,580884,178,372
63164,24798,251311,554,735
63167,5998,411887,178,372
63175,17998,129900,550,372
63176,18498,129900,550,735
63181,19785,129900,554,372
63190,6934,411887,178,372
63195,20498,492060,178,735
63201,11998,580884,550,735
63205,10710,458812,550,735
63207,11398,869377,178,735
63217,8998,458812,178,735
63219,9398,109277,178,372
63238,8898,109277,178,372
63246,31995,251311,554,735
63261,13998,129900,178,735
63263,9998,663117,178,735
63264,8995,859662,554,372
63269,15985,482461,550,372
63282,14998,129900,550,735
63286,11998,833411,178,735
63289,11995,109277,178,372
63291,9524,174420,178,372
63293,13798,109178,178,735
63303,26419,880051,554,735
63308,13295,109277,178,372
63314,20998,776429,550,735
63320,8698,411887,178,372
63324,20880,119097,550,372
63330,25500,947265,554,735
63338,11998,869377,178,372
63349,8998,439117,178,735
63351,16898,374541,178,735
63352,8298,411887,178,372
63353,7490,174420,178,372
63363,9298,174420,178,372
63373,12998,109277,178,372
63377,11795,495163,178,735
63378,12798,109277,178,372
63380,8950,645175,178,372
63384,13150,109178,178,735
63386,22491,776429,554,735
63390,23991,947265,554,735
63394,12498,109277,178,372
63410,5998,310126,178,735
63413,16491,482461,178,372
63421,19991,776429,554,372
63424,23416,129900,550,372
63436,17985,492060,178,735
63438,11685,109277,178,372
63442,18545,374541,554,372
63443,17995,482461,554,372
63445,20298,129900,550,735
63461,21798,251311,554,372
63478,15991,327531,178,372
63479,18750,327531,178,372
63480,15991,580884,550,372
63486,10798,580884,178,372
63488,7990,411887,178,735
63491,12495,109178,178,372
63492,10995,662077,178,372
63495,9995,109277,178,372
63499,6698,413295,178,372
63502,17298,417128,178,735
63504,23995,776429,554,735
63512,13398,129900,178,372
63513,12998,129900,178,735
63530,20749,129900,178,372
63536,6200,411887,178,372
63537,5995,289849,178,372
63538,9445,890368,550,735
63540,13695,109277,178,372
63562,11995,109277,178,372
63569,6770,174420,178,372
63572,9695,580884,178,372
63579,20995,776429,178,735
63582,6250,289849,178,372
63586,8515,174420,178,372
63590,15495,129900,178,372
63599,8498,411887,178,372
63605,12295,495163,550,372
63608,15998,374541,178,735
63616,7995,174420,178,372
63618,7495,174420,178,372
63626,5945,289849,178,372
63627,14495,833411,550,735
63629,14195,833411,178,735
63630,21495,776429,554,372
63632,17495,480357,178,372
63637,6995,174420,178,372
63642,7495,174420,178,372
63649,12995,580884,178,372
63653,8985,413295,178,372
63655,19995,869377,550,372
63661,10519,580884,178,372
63663,5297,411887,178,372
63664,8780,174420,178,372
63666,22688,776429,550,735
63672,16695,580884,550,735
63679,6490,174420,178,372
63686,12490,833411,550,735
63693,8498,413295,178,372
63712,7990,174420,178,372
63721,10490,458812,178,735
63722,16995,482461,178,372
63726,11495,495163,178,735
63730,17995,950596,178,372
63732,27450,119097,550,372
63749,9795,413295,178,372
63757,20795,947265,178,372
63758,11695,458812,178,735
63761,25995,880051,550,735
63763,17495,480357,178,372
63775,7695,289849,554,372
63777,13498,109178,178,735
63778,31950,619451,554,735
63782,8995,411887,178,372
63786,23898,947265,554,372
63789,18495,619451,178,372
63798,7990,174420,178,372
63803,9995,109277,178,372
63818,13490,129900,554,372
63821,22990,776429,554,735
63829,10490,458812,178,372
63832,7495,411887,178,372
63836,6995,289849,178,372
63838,7170,439117,178,735
63846,29990,776429,550,735
63849,11695,411887,550,372
63851,15495,129900,178,735
63853,9495,411887,178,735
63868,27490,251311,178,735
63869,18598,776429,178,735
63872,12795,109178,178,372
63879,12790,109277,178,372
63880,7795,413295,178,372
63881,16995,109277,178,372
63884,19995,244622,178,372
63885,19495,417128,554,372
63887,11330,174420,178,372
63888,10500,580884,178,735
63890,6607,859662,178,372
63913,10995,458812,178,372
63919,7990,300176,178,372
63921,13250,495163,178,372
63928,13298,663117,178,735
63941,17495,833411,178,735
63942,10698,458812,178,372
63958,14498,833411,550,735
63959,15498,833411,178,735
63963,7195,300176,178,372
63967,10780,580884,550,372
63980,20567,129900,178,372
63986,20495,619451,178,735
63987,10395,174420,178,372
63989,19995,492060,554,735
63998,6495,289849,178,372
64000,12495,663117,178,372
64007,11495,580884,178,372
64009,27186,950596,554,735
64012,33083,251311,554,735
64015,17917,109178,178,735
64016,11995,580884,178,735
64023,8995,413295,178,372
64024,17995,109178,550,735
64031,19191,482461,178,735
64041,8995,411887,550,735
64051,29838,492060,178,735
64059,11795,109178,178,735
64060,22503,244622,178,372
64086,4995,855948,178,372
64087,10490,413295,550,372
64089,14690,869377,178,735
64103,10795,585980,178,735
64108,9990,109277,178,372
64112,5795,276550,178,372
64113,17495,776429,178,372
64117,5995,447047,178,372
64126,10990,413295,550,372
64127,12990,458812,550,372
64137,5650,289849,178,372
64149,16495,619451,178,372
64155,12495,174420,178,372
64157,18995,417128,178,372
64162,10995,477500,178,372
64163,8495,413295,178,372
64166,17995,492060,178,372
64168,21495,417128,554,372
64170,13995,495163,550,372
64176,17995,482461,554,372
64182,9295,413295,178,372
64183,16995,495163,550,372
64189,6495,859662,178,372
64190,13995,663117,178,735
64193,23995,129900,178,372
64197,9495,413295,178,372
64207,14995,662077,178,735
64209,18995,492060,178,735
64213,9800,109277,178,372
64217,12995,174420,550,372
64221,23500,480357,550,372
64223,13000,174420,550,372
64226,14995,129900,178,735
64230,9995,411887,178,372
64234,20000,950596,178,735
64248,10500,276550,550,372
64252,28620,251311,554,372
64253,13000,109178,178,372
64262,7298,859662,178,372
64263,32960,251311,178,735
64267,25920,776429,550,372
64268,24960,776429,550,735
64273,21460,776429,178,372
64284,17995,482461,178,372
64291,6995,859662,178,372
64294,10498,662077,178,735
64299,6110,289849,178,372
64304,20945,492060,178,372
64311,11295,662077,178,735
64312,16495,417128,178,735
64314,13495,129900,178,735
64318,16000,492060,178,372
64320,17250,417128,178,372
64326,10200,413295,178,372
64331,14000,129900,550,735
64333,10500,413295,178,372
64337,13990,147902,178,372
64339,7000,289849,178,372
64342,20000,109178,550,372
64344,13000,109178,178,372
64349,19820,244622,178,372
64355,31000,776429,550,372
64361,12498,109178,178,735
64362,9998,174420,178,372
64363,16498,869377,550,372
64371,8250,411887,178,372
64380,12700,109277,178,372
64381,11630,662077,178,735
64389,33000,251311,554,735
64392,10995,458812,178,735
64401,8500,413295,178,372
64402,9400,413295,178,372
64406,9091,411887,550,735
64409,7991,890368,178,372
64411,7690,859662,178,372
64416,12245,580884,178,735
64418,6285,913819,178,372
64420,14992,482461,178,372
64422,11990,662077,550,372
64423,12510,580884,550,372
64428,16991,129900,178,372
64430,19991,129900,550,372
64435,13490,495163,178,372
64436,13490,129900,178,735
64439,8393,413295,178,372
64446,5998,289849,178,372
64452,6492,855948,554,372
64453,9237,648094,178,372
64461,12050,495163,550,372
64462,15490,833411,554,735
64464,8291,276550,550,372
64465,14995,129900,178,735
64466,9495,154311,550,735
64471,7391,413295,178,372
64472,10991,580884,178,372
64473,6790,499852,178,372
64477,16300,129900,550,735
64488,14694,482461,178,372
64491,8391,890368,178,372
