sale_id,car_id,customer_id,purchase_date
18616,17356,4907,"2019-09-22 00:00:00"
18617,72494,6686,"2020-06-14 00:00:00"
18618,5991,5247,"2020-04-07 00:00:00"
18619,62613,7705,"2019-11-11 00:00:00"
18620,33261,6615,"2020-06-01 00:00:00"
18621,46133,8420,"2019-04-19 00:00:00"
18622,56904,1058,"2020-06-25 00:00:00"
18623,22824,7407,"2019-04-26 00:00:00"
18624,64363,1043,"2019-08-30 00:00:00"
18625,38935,7109,"2020-01-07 00:00:00"
18626,24155,8526,"2020-02-25 00:00:00"
18627,6352,6199,"2020-11-03 00:00:00"
18628,25061,8690,"2019-10-02 00:00:00"
18629,46749,3743,"2020-01-21 00:00:00"
18630,16945,1001,"2020-11-10 00:00:00"
18631,73739,1154,"2019-10-26 00:00:00"
18632,35049,7522,"2020-11-19 00:00:00"
18633,15720,4075,"2020-11-14 00:00:00"
18634,35757,7617,"2019-02-12 00:00:00"
18635,13588,3684,"2019-05-29 00:00:00"
18636,15421,3581,"2019-09-02 00:00:00"
18637,25786,2772,"2020-06-12 00:00:00"
18638,64492,1193,"2020-04-08 00:00:00"
18639,16279,8990,"2020-01-24 00:00:00"
18640,1254,5601,"2020-03-28 00:00:00"
18641,42870,2898,"2019-07-20 00:00:00"
18642,13597,651,"2020-08-24 00:00:00"
18643,12120,8660,"2019-03-10 00:00:00"
18644,17106,7058,"2020-04-17 00:00:00"
18645,8764,435,"2019-02-21 00:00:00"
18646,72747,7878,"2020-02-06 00:00:00"
18647,42470,494,"2020-06-13 00:00:00"
18648,36866,8653,"2020-05-31 00:00:00"
18649,35013,511,"2019-11-16 00:00:00"
18650,58287,8407,"2020-05-08 00:00:00"
18651,49390,3976,"2020-06-06 00:00:00"
18652,38207,1820,"2019-07-15 00:00:00"
18653,33081,5981,"2019-10-18 00:00:00"
18654,65225,2513,"2019-11-13 00:00:00"
18655,55880,7399,"2020-04-04 00:00:00"
18656,73538,708,"2020-10-11 00:00:00"
18657,55987,7124,"2019-12-25 00:00:00"
18658,15998,2975,"2020-03-08 00:00:00"
18659,51966,1946,"2020-11-16 00:00:00"
18660,16743,3155,"2020-05-24 00:00:00"
18661,61110,4641,"2020-11-01 00:00:00"
18662,71275,6428,"2019-08-25 00:00:00"
18663,9056,5067,"2020-08-23 00:00:00"
18664,55159,8839,"2019-11-25 00:00:00"
18665,63872,1959,"2019-02-13 00:00:00"
18666,60699,3607,"2020-06-29 00:00:00"
18667,2200,184,"2019-07-19 00:00:00"
18668,19766,5706,"2019-09-04 00:00:00"
18669,39488,3075,"2019-02-22 00:00:00"
18670,44952,7700,"2019-10-06 00:00:00"
18671,46596,7148,"2019-07-07 00:00:00"
18672,38649,5279,"2019-10-30 00:00:00"
18673,57397,7033,"2019-05-18 00:00:00"
18674,74931,8902,"2019-05-09 00:00:00"
18675,41607,530,"2019-10-30 00:00:00"
18676,67346,3445,"2020-05-27 00:00:00"
18677,1845,4869,"2020-05-28 00:00:00"
18678,53773,1452,"2020-05-08 00:00:00"
18679,25989,6113,"2020-01-05 00:00:00"
18680,19089,123,"2019-09-27 00:00:00"
18681,25678,4375,"2020-05-12 00:00:00"
18682,36435,299,"2019-06-29 00:00:00"
18683,63103,6888,"2019-04-03 00:00:00"
18684,59818,5341,"2019-12-28 00:00:00"
18685,52776,6598,"2019-09-15 00:00:00"
18686,2455,7587,"2019-02-06 00:00:00"
18687,38392,1740,"2020-02-06 00:00:00"
18688,74519,4104,"2019-03-14 00:00:00"
18689,33957,5217,"2019-06-08 00:00:00"
18690,16114,1320,"2019-11-13 00:00:00"
18691,50558,5651,"2019-09-12 00:00:00"
18692,30874,8140,"2020-02-29 00:00:00"
18693,1523,4803,"2019-05-05 00:00:00"
18694,33472,5442,"2019-03-25 00:00:00"
18695,21556,2210,"2020-05-14 00:00:00"
18696,4418,2760,"2020-01-31 00:00:00"
18697,13574,8650,"2020-06-30 00:00:00"
18698,64804,8691,"2020-07-21 00:00:00"
18699,18776,2772,"2020-08-31 00:00:00"
18700,61638,1613,"2019-09-04 00:00:00"
18701,23410,1866,"2020-09-15 00:00:00"
18702,61867,1582,"2019-09-14 00:00:00"
18703,68837,1204,"2020-01-18 00:00:00"
18704,69131,4075,"2019-03-12 00:00:00"
18705,73246,3296,"2019-08-08 00:00:00"
18706,19443,3539,"2019-08-15 00:00:00"
18707,4459,1276,"2019-11-07 00:00:00"
18708,275,5265,"2020-09-03 00:00:00"
18709,5441,8135,"2020-01-30 00:00:00"
18710,33763,4117,"2019-04-29 00:00:00"
18711,20958,8215,"2020-03-13 00:00:00"
18712,17332,3148,"2019-06-13 00:00:00"
18713,52142,7562,"2019-10-06 00:00:00"
18714,18453,597,"2019-10-29 00:00:00"
18715,22442,5788,"2020-06-19 00:00:00"
18716,23187,7976,"2019-05-03 00:00:00"
18717,63572,3588,"2020-06-17 00:00:00"
18718,557,1011,"2019-05-11 00:00:00"
18719,62953,29,"2020-09-19 00:00:00"
18720,8392,3204,"2019-11-03 00:00:00"
18721,54588,3130,"2020-11-12 00:00:00"
18722,58205,3522,"2019-11-13 00:00:00"
18723,8298,6817,"2020-02-20 00:00:00"
18724,3706,5878,"2019-02-11 00:00:00"
18725,38997,456,"2020-04-22 00:00:00"
18726,69143,4800,"2019-01-04 00:00:00"
18727,39595,5062,"2020-10-09 00:00:00"
18728,19224,5027,"2020-02-23 00:00:00"
18729,20273,5640,"2019-03-25 00:00:00"
18730,43135,969,"2019-03-05 00:00:00"
18731,67399,1550,"2019-11-13 00:00:00"
18732,58398,5057,"2020-07-17 00:00:00"
18733,40121,4709,"2020-02-13 00:00:00"
18734,23820,1176,"2019-11-14 00:00:00"
18735,26160,1968,"2019-08-27 00:00:00"
18736,19753,5626,"2019-07-30 00:00:00"
18737,13259,2901,"2019-11-05 00:00:00"
18738,15796,186,"2020-04-03 00:00:00"
18739,38971,905,"2019-03-07 00:00:00"
18740,25569,6413,"2019-03-06 00:00:00"
18741,19091,8250,"2020-01-09 00:00:00"
18742,14623,151,"2019-08-04 00:00:00"
18743,75085,6940,"2019-01-26 00:00:00"
18744,69484,5597,"2019-11-05 00:00:00"
18745,31306,3377,"2019-08-24 00:00:00"
18746,17841,4957,"2020-04-14 00:00:00"
18747,55276,4170,"2019-07-31 00:00:00"
18748,31390,498,"2020-08-08 00:00:00"
18749,9651,2351,"2020-10-27 00:00:00"
18750,22434,78,"2019-02-10 00:00:00"
18751,5477,5858,"2019-11-17 00:00:00"
18752,11414,1424,"2019-05-14 00:00:00"
18753,7364,3238,"2020-04-11 00:00:00"
18754,63003,5503,"2019-03-09 00:00:00"
18755,9199,6448,"2019-06-24 00:00:00"
18756,4169,2255,"2020-12-06 00:00:00"
18757,1130,357,"2019-06-29 00:00:00"
18758,20240,2954,"2019-05-21 00:00:00"
18759,70113,3749,"2019-06-23 00:00:00"
18760,14761,510,"2020-11-02 00:00:00"
18761,60159,8429,"2020-11-05 00:00:00"
18762,39903,2008,"2019-04-18 00:00:00"
18763,71700,4912,"2019-11-06 00:00:00"
18764,67768,4479,"2019-07-24 00:00:00"
18765,16231,5719,"2020-10-29 00:00:00"
18766,4126,4763,"2020-11-24 00:00:00"
18767,66063,1358,"2019-12-18 00:00:00"
18768,19785,1587,"2020-05-25 00:00:00"
18769,67891,2413,"2020-08-17 00:00:00"
18770,4366,5225,"2020-11-05 00:00:00"
18771,52526,8314,"2020-07-07 00:00:00"
18772,41703,6896,"2019-12-01 00:00:00"
18773,49081,5140,"2019-05-12 00:00:00"
18774,44567,2549,"2019-02-18 00:00:00"
18775,45037,3360,"2020-01-10 00:00:00"
18776,23019,7166,"2019-06-07 00:00:00"
18777,6275,3743,"2020-04-28 00:00:00"
18778,41556,7335,"2020-05-23 00:00:00"
18779,55435,3624,"2019-12-14 00:00:00"
18780,26585,5731,"2020-05-13 00:00:00"
18781,33725,1247,"2020-11-16 00:00:00"
18782,69792,6270,"2019-08-24 00:00:00"
18783,26342,7413,"2020-02-26 00:00:00"
18784,42211,3685,"2020-11-01 00:00:00"
18785,65489,4539,"2019-09-02 00:00:00"
18786,46495,7509,"2020-05-05 00:00:00"
18787,36640,2314,"2019-12-01 00:00:00"
18788,18919,6090,"2020-07-23 00:00:00"
18789,5305,7385,"2020-04-27 00:00:00"
18790,72481,882,"2019-04-09 00:00:00"
18791,36620,1822,"2019-03-21 00:00:00"
18792,45282,3533,"2019-03-03 00:00:00"
18793,54646,5737,"2020-08-07 00:00:00"
18794,75438,4514,"2019-03-12 00:00:00"
18795,727,6337,"2020-04-15 00:00:00"
18796,22725,8296,"2020-02-01 00:00:00"
18797,12161,594,"2019-05-02 00:00:00"
18798,36182,5893,"2020-03-01 00:00:00"
18799,39724,8126,"2019-06-10 00:00:00"
18800,53073,8959,"2020-02-16 00:00:00"
18801,41287,3262,"2019-04-29 00:00:00"
18802,32472,7755,"2019-01-23 00:00:00"
18803,48896,5042,"2020-04-11 00:00:00"
18804,30764,592,"2020-07-08 00:00:00"
18805,22728,3516,"2019-07-14 00:00:00"
18806,49835,7416,"2019-06-07 00:00:00"
18807,35525,7574,"2019-01-23 00:00:00"
18808,25604,2392,"2020-05-24 00:00:00"
18809,68087,1547,"2019-01-02 00:00:00"
18810,41236,5257,"2019-07-21 00:00:00"
18811,52297,2863,"2019-09-25 00:00:00"
18812,33041,3042,"2019-06-19 00:00:00"
18813,4886,245,"2019-10-31 00:00:00"
18814,7492,4286,"2019-12-15 00:00:00"
18815,3051,6211,"2020-03-27 00:00:00"
18816,21535,7294,"2019-07-09 00:00:00"
18817,24385,1413,"2019-04-24 00:00:00"
18818,40771,3879,"2020-05-13 00:00:00"
18819,46307,5703,"2019-02-28 00:00:00"
18820,6078,1678,"2019-09-01 00:00:00"
18821,24089,759,"2019-06-11 00:00:00"
18822,26711,5204,"2019-02-22 00:00:00"
18823,45378,6508,"2019-09-02 00:00:00"
18824,8685,4088,"2019-10-02 00:00:00"
18825,44261,5609,"2019-11-16 00:00:00"
18826,74968,3283,"2020-07-18 00:00:00"
18827,66058,3506,"2019-11-27 00:00:00"
18828,35106,3501,"2019-04-08 00:00:00"
18829,48140,6026,"2020-04-26 00:00:00"
18830,75250,6256,"2019-05-16 00:00:00"
18831,67082,6917,"2020-01-15 00:00:00"
18832,65180,331,"2019-07-07 00:00:00"
18833,54260,1249,"2019-12-28 00:00:00"
18834,53204,2365,"2019-03-28 00:00:00"
18835,15726,5219,"2020-10-05 00:00:00"
18836,73876,5491,"2019-07-13 00:00:00"
18837,4917,2142,"2020-04-25 00:00:00"
18838,57139,1886,"2019-01-19 00:00:00"
18839,45454,5753,"2020-02-20 00:00:00"
18840,33078,8702,"2019-02-21 00:00:00"
18841,56159,7901,"2019-08-16 00:00:00"
18842,35200,6572,"2020-07-13 00:00:00"
18843,36965,1799,"2019-04-07 00:00:00"
18844,18957,1436,"2019-07-27 00:00:00"
18845,54357,1228,"2019-11-25 00:00:00"
18846,74792,3031,"2020-07-06 00:00:00"
18847,3735,6946,"2019-08-21 00:00:00"
18848,41845,2459,"2019-04-28 00:00:00"
18849,40351,7720,"2019-02-10 00:00:00"
18850,375,4362,"2020-09-13 00:00:00"
18851,10947,2180,"2019-06-01 00:00:00"
18852,48827,4030,"2020-03-25 00:00:00"
18853,6302,905,"2019-11-10 00:00:00"
18854,52013,2557,"2020-12-07 00:00:00"
18855,9545,6131,"2019-10-06 00:00:00"
18856,53364,3083,"2020-01-08 00:00:00"
18857,47914,1358,"2020-07-17 00:00:00"
18858,70879,2708,"2020-11-06 00:00:00"
18859,74581,7893,"2019-02-15 00:00:00"
18860,72110,1577,"2020-05-23 00:00:00"
18861,35913,8234,"2020-07-26 00:00:00"
18862,64024,2526,"2020-10-20 00:00:00"
18863,49011,78,"2020-06-03 00:00:00"
18864,46748,178,"2020-03-26 00:00:00"
18865,75567,696,"2020-03-22 00:00:00"
18866,56417,1524,"2020-03-27 00:00:00"
18867,18619,6676,"2020-11-15 00:00:00"
18868,18211,8835,"2019-08-18 00:00:00"
18869,34935,4573,"2019-07-19 00:00:00"
18870,74104,6705,"2020-08-14 00:00:00"
18871,67088,4856,"2019-04-28 00:00:00"
18872,12881,6599,"2020-09-10 00:00:00"
18873,39294,7320,"2020-02-26 00:00:00"
18874,8414,8611,"2020-10-08 00:00:00"
18875,43354,5008,"2019-10-22 00:00:00"
18876,23572,3554,"2020-02-21 00:00:00"
18877,43319,4010,"2019-09-06 00:00:00"
18878,52118,75,"2019-04-29 00:00:00"
18879,15043,7010,"2020-09-24 00:00:00"
18880,36225,2716,"2019-09-16 00:00:00"
18881,61706,2643,"2019-01-10 00:00:00"
18882,22395,7049,"2019-04-29 00:00:00"
18883,44526,5406,"2019-07-14 00:00:00"
18884,30023,991,"2020-03-14 00:00:00"
18885,63293,476,"2020-01-22 00:00:00"
18886,67752,5063,"2020-03-09 00:00:00"
18887,65644,4223,"2020-03-18 00:00:00"
18888,33015,1146,"2020-04-26 00:00:00"
18889,42433,6889,"2019-02-05 00:00:00"
18890,66933,6070,"2019-05-06 00:00:00"
18891,55144,7693,"2020-03-07 00:00:00"
18892,31564,7888,"2019-01-17 00:00:00"
18893,14683,3770,"2019-11-17 00:00:00"
18894,25138,6678,"2019-06-05 00:00:00"
18895,71925,4615,"2019-12-12 00:00:00"
18896,38642,7809,"2020-08-10 00:00:00"
18897,46799,7349,"2020-03-07 00:00:00"
18898,30911,2230,"2020-03-10 00:00:00"
18899,66586,6019,"2020-04-11 00:00:00"
18900,58726,1155,"2019-12-04 00:00:00"
18901,40031,8251,"2020-05-27 00:00:00"
18902,15264,4863,"2019-12-20 00:00:00"
18903,32617,7564,"2020-02-26 00:00:00"
18904,17450,6486,"2019-06-16 00:00:00"
18905,73072,1935,"2019-08-12 00:00:00"
18906,24212,5554,"2019-07-04 00:00:00"
18907,44737,2365,"2019-08-18 00:00:00"
18908,14515,6951,"2019-07-14 00:00:00"
18909,8085,6235,"2019-03-21 00:00:00"
18910,42374,2563,"2019-03-28 00:00:00"
18911,63608,6010,"2019-02-28 00:00:00"
18912,12584,4765,"2020-11-02 00:00:00"
18913,33030,1339,"2020-02-17 00:00:00"
18914,26829,6855,"2019-04-03 00:00:00"
18915,6159,25,"2019-10-11 00:00:00"
18916,36556,5377,"2020-01-01 00:00:00"
18917,39210,6856,"2020-01-19 00:00:00"
18918,4633,7430,"2020-11-24 00:00:00"
18919,9699,7680,"2019-11-22 00:00:00"
18920,14960,4279,"2019-08-17 00:00:00"
18921,75276,4809,"2019-01-23 00:00:00"
18922,3968,3111,"2019-10-16 00:00:00"
18923,513,1863,"2019-11-26 00:00:00"
18924,73743,8616,"2019-04-20 00:00:00"
18925,36259,407,"2019-08-04 00:00:00"
18926,52815,8069,"2019-11-04 00:00:00"
18927,25913,2558,"2019-04-22 00:00:00"
18928,5831,1935,"2019-03-26 00:00:00"
18929,452,6329,"2020-06-02 00:00:00"
18930,47063,7928,"2019-05-05 00:00:00"
18931,1246,1895,"2019-05-28 00:00:00"
18932,40047,8566,"2019-05-24 00:00:00"
18933,56028,954,"2019-09-05 00:00:00"
18934,7819,8982,"2019-02-05 00:00:00"
18935,13852,509,"2019-09-08 00:00:00"
18936,68707,7188,"2019-04-21 00:00:00"
18937,75735,5792,"2019-02-17 00:00:00"
18938,17142,2919,"2020-02-05 00:00:00"
18939,73011,4883,"2020-09-01 00:00:00"
18940,73492,2205,"2019-04-08 00:00:00"
18941,39979,7926,"2019-04-19 00:00:00"
18942,38736,8413,"2020-02-29 00:00:00"
18943,17042,8458,"2020-01-26 00:00:00"
18944,15047,961,"2019-10-26 00:00:00"
18945,37220,839,"2020-07-19 00:00:00"
18946,23761,187,"2019-04-05 00:00:00"
18947,25359,3096,"2019-03-24 00:00:00"
18948,32856,1022,"2020-03-08 00:00:00"
18949,20629,4516,"2019-09-03 00:00:00"
18950,5838,4166,"2020-08-13 00:00:00"
18951,47756,7335,"2019-11-23 00:00:00"
18952,38660,8997,"2019-05-10 00:00:00"
18953,33627,6135,"2019-09-07 00:00:00"
18954,69520,4175,"2019-02-27 00:00:00"
18955,365,556,"2020-02-24 00:00:00"
18956,37122,7744,"2020-03-09 00:00:00"
18957,3378,8847,"2020-03-23 00:00:00"
18958,62535,8193,"2020-10-22 00:00:00"
18959,55348,5557,"2020-10-24 00:00:00"
18960,59674,3090,"2019-08-21 00:00:00"
18961,36583,4950,"2020-04-23 00:00:00"
18962,60065,181,"2020-06-29 00:00:00"
18963,1528,4629,"2020-07-22 00:00:00"
18964,72665,5926,"2020-06-20 00:00:00"
18965,56793,5977,"2019-07-18 00:00:00"
18966,72693,1935,"2020-06-02 00:00:00"
18967,5648,4886,"2019-03-23 00:00:00"
18968,45184,6782,"2019-11-25 00:00:00"
18969,61981,2037,"2019-02-20 00:00:00"
18970,8926,1849,"2019-10-08 00:00:00"
18971,67191,8816,"2020-12-05 00:00:00"
18972,28512,5758,"2019-10-15 00:00:00"
18973,67880,5255,"2019-12-04 00:00:00"
18974,15214,5608,"2020-06-18 00:00:00"
18975,26212,7619,"2019-05-06 00:00:00"
18976,42137,6171,"2019-03-01 00:00:00"
18977,36022,1050,"2019-10-24 00:00:00"
18978,58648,5691,"2019-11-30 00:00:00"
18979,38626,1795,"2020-04-28 00:00:00"
18980,47581,7896,"2019-12-17 00:00:00"
18981,28847,523,"2020-02-22 00:00:00"
18982,75654,7589,"2019-08-02 00:00:00"
18983,54407,8277,"2019-05-19 00:00:00"
18984,59582,691,"2019-01-12 00:00:00"
18985,69685,8869,"2019-11-10 00:00:00"
18986,59643,3578,"2019-05-30 00:00:00"
18987,11498,7456,"2019-07-23 00:00:00"
18988,46545,8733,"2020-08-04 00:00:00"
18989,17627,4561,"2019-03-11 00:00:00"
18990,57270,7407,"2020-08-10 00:00:00"
18991,13217,4284,"2020-06-05 00:00:00"
18992,10135,1390,"2019-03-10 00:00:00"
18993,32554,5377,"2019-01-07 00:00:00"
18994,72290,2631,"2019-09-07 00:00:00"
18995,59617,2027,"2019-12-23 00:00:00"
18996,26107,2835,"2020-06-21 00:00:00"
18997,73900,5435,"2020-08-26 00:00:00"
18998,20764,4747,"2019-05-05 00:00:00"
18999,478,3734,"2019-05-30 00:00:00"
19000,36592,3961,"2020-02-09 00:00:00"
19001,58411,7877,"2019-03-06 00:00:00"
19002,56445,7666,"2020-05-10 00:00:00"
19003,23736,6792,"2020-10-04 00:00:00"
19004,55022,3117,"2019-05-20 00:00:00"
19005,66492,2915,"2019-05-27 00:00:00"
19006,61003,7487,"2019-07-24 00:00:00"
19007,21622,5768,"2020-05-11 00:00:00"
19008,35573,3990,"2019-08-15 00:00:00"
19009,53475,6932,"2019-04-12 00:00:00"
19010,57989,7399,"2020-01-14 00:00:00"
19011,12765,5257,"2020-04-26 00:00:00"
19012,37526,2201,"2020-02-27 00:00:00"
19013,57122,2384,"2020-06-18 00:00:00"
19014,33192,4915,"2020-08-18 00:00:00"
19015,18432,6256,"2020-02-03 00:00:00"
19016,254,4510,"2019-11-29 00:00:00"
19017,54479,6532,"2019-01-20 00:00:00"
19018,53406,517,"2020-08-14 00:00:00"
19019,32437,166,"2019-04-21 00:00:00"
19020,36380,6132,"2020-03-26 00:00:00"
19021,5266,4473,"2020-06-07 00:00:00"
19022,57637,6728,"2019-02-28 00:00:00"
19023,425,7827,"2019-07-20 00:00:00"
19024,45791,3987,"2019-07-20 00:00:00"
19025,17831,8440,"2020-07-17 00:00:00"
19026,57552,8672,"2020-04-06 00:00:00"
19027,22241,8040,"2020-10-04 00:00:00"
19028,33253,8671,"2019-02-01 00:00:00"
19029,61696,3933,"2019-03-21 00:00:00"
19030,68594,461,"2019-12-07 00:00:00"
19031,57618,1613,"2020-01-11 00:00:00"
19032,35656,5467,"2019-01-09 00:00:00"
19033,21596,7280,"2020-06-06 00:00:00"
19034,22690,168,"2020-12-03 00:00:00"
19035,18789,1903,"2019-10-26 00:00:00"
19036,15139,6156,"2019-03-23 00:00:00"
19037,75289,4080,"2019-04-25 00:00:00"
19038,70533,7780,"2019-02-20 00:00:00"
19039,16803,3180,"2019-08-28 00:00:00"
19040,39358,2653,"2019-09-08 00:00:00"
19041,70439,3389,"2019-09-25 00:00:00"
19042,61397,2664,"2020-04-16 00:00:00"
19043,23383,289,"2019-10-23 00:00:00"
19044,40005,2853,"2019-12-25 00:00:00"
19045,51619,4380,"2019-01-23 00:00:00"
19046,23081,5242,"2019-05-09 00:00:00"
19047,72128,6806,"2019-09-20 00:00:00"
19048,3643,4810,"2020-03-08 00:00:00"
19049,33712,3516,"2020-06-15 00:00:00"
19050,73770,4223,"2019-09-02 00:00:00"
19051,61841,1497,"2020-02-01 00:00:00"
19052,45519,5425,"2019-01-16 00:00:00"
19053,34370,5842,"2019-12-09 00:00:00"
19054,38651,8818,"2019-01-16 00:00:00"
19055,15702,720,"2020-04-27 00:00:00"
19056,44488,4447,"2019-09-15 00:00:00"
19057,27907,1919,"2020-01-22 00:00:00"
19058,23551,8132,"2019-09-22 00:00:00"
19059,16678,21,"2019-12-29 00:00:00"
19060,17444,723,"2020-04-25 00:00:00"
19061,15442,6208,"2019-07-31 00:00:00"
19062,73904,5877,"2020-02-09 00:00:00"
19063,42536,8346,"2020-07-02 00:00:00"
19064,65504,965,"2019-05-13 00:00:00"
19065,63530,1119,"2019-04-17 00:00:00"
19066,26655,7239,"2020-01-19 00:00:00"
19067,2389,2754,"2020-08-23 00:00:00"
19068,64113,2442,"2020-02-28 00:00:00"
19069,39749,4996,"2020-07-16 00:00:00"
19070,35337,7972,"2019-09-25 00:00:00"
19071,66802,2972,"2019-03-23 00:00:00"
19072,18895,3080,"2019-05-28 00:00:00"
19073,75280,3083,"2020-11-01 00:00:00"
19074,58960,43,"2020-06-25 00:00:00"
19075,16423,3885,"2020-08-17 00:00:00"
19076,29257,6361,"2019-07-29 00:00:00"
19077,10938,1690,"2020-04-05 00:00:00"
19078,49661,30,"2020-04-15 00:00:00"
19079,24535,4388,"2019-12-12 00:00:00"
19080,34913,7746,"2020-02-10 00:00:00"
19081,12906,7847,"2019-10-15 00:00:00"
19082,74631,8517,"2020-02-09 00:00:00"
19083,71129,6347,"2020-06-02 00:00:00"
19084,63649,1854,"2019-08-06 00:00:00"
19085,74479,6491,"2019-10-30 00:00:00"
19086,65864,1887,"2020-08-13 00:00:00"
19087,20218,2116,"2020-07-27 00:00:00"
19088,10317,4434,"2020-08-20 00:00:00"
19089,2185,6326,"2019-07-30 00:00:00"
19090,71560,1583,"2020-01-06 00:00:00"
19091,38072,7380,"2020-09-19 00:00:00"
19092,31692,8667,"2019-11-27 00:00:00"
19093,65934,2999,"2019-02-14 00:00:00"
19094,12575,2402,"2019-02-11 00:00:00"
19095,59560,3078,"2019-09-20 00:00:00"
19096,72140,6101,"2020-10-08 00:00:00"
19097,59864,6663,"2020-11-23 00:00:00"
19098,11015,5277,"2020-06-30 00:00:00"
19099,49174,5718,"2019-11-28 00:00:00"
19100,2013,2719,"2019-07-27 00:00:00"
19101,66015,7251,"2020-04-12 00:00:00"
19102,49808,5658,"2019-08-29 00:00:00"
19103,60735,4710,"2020-01-16 00:00:00"
19104,21728,2835,"2020-10-20 00:00:00"
19105,1992,5071,"2020-09-02 00:00:00"
19106,48890,5233,"2020-09-10 00:00:00"
19107,15416,7882,"2020-01-11 00:00:00"
19108,24021,4779,"2020-06-04 00:00:00"
19109,34162,4044,"2019-11-23 00:00:00"
19110,70952,114,"2019-06-12 00:00:00"
19111,64747,218,"2019-06-14 00:00:00"
19112,11607,7793,"2020-01-18 00:00:00"
19113,64601,688,"2019-11-18 00:00:00"
19114,50314,2506,"2020-02-01 00:00:00"
19115,33522,7891,"2019-08-11 00:00:00"
19116,75719,5612,"2019-04-28 00:00:00"
19117,55124,2614,"2020-03-11 00:00:00"
19118,13846,2485,"2020-04-25 00:00:00"
19119,61763,1005,"2019-06-28 00:00:00"
19120,23133,8242,"2019-02-22 00:00:00"
19121,58437,4656,"2019-08-22 00:00:00"
19122,75236,393,"2020-08-28 00:00:00"
19123,52016,2455,"2020-10-27 00:00:00"
19124,66891,331,"2019-04-14 00:00:00"
19125,3320,8121,"2019-09-16 00:00:00"
19126,71313,1073,"2019-03-07 00:00:00"
19127,37128,5278,"2019-02-04 00:00:00"
19128,63693,1288,"2019-09-20 00:00:00"
19129,45756,5980,"2019-12-06 00:00:00"
19130,37910,7578,"2020-02-03 00:00:00"
19131,33199,1504,"2020-09-02 00:00:00"
19132,8817,1197,"2020-06-23 00:00:00"
19133,22381,8475,"2019-09-07 00:00:00"
19134,24552,1653,"2019-05-24 00:00:00"
19135,11029,7309,"2020-06-15 00:00:00"
19136,27816,3156,"2020-12-04 00:00:00"
19137,64155,1013,"2020-10-12 00:00:00"
19138,49214,5964,"2020-11-29 00:00:00"
19139,18522,5916,"2019-01-12 00:00:00"
19140,14381,4730,"2020-11-03 00:00:00"
19141,71715,3441,"2020-06-21 00:00:00"
19142,27011,3749,"2020-02-18 00:00:00"
19143,47491,6454,"2019-12-22 00:00:00"
19144,3799,7915,"2019-12-16 00:00:00"
19145,56948,1963,"2020-10-13 00:00:00"
19146,66291,8879,"2019-04-14 00:00:00"
19147,70286,3345,"2020-06-22 00:00:00"
19148,18524,1260,"2020-02-25 00:00:00"
19149,6434,6396,"2019-11-09 00:00:00"
19150,29980,3898,"2019-06-07 00:00:00"
19151,58999,543,"2019-07-14 00:00:00"
19152,30201,6682,"2020-01-18 00:00:00"
19153,45324,7784,"2020-12-01 00:00:00"
19154,65799,3277,"2019-09-24 00:00:00"
19155,51830,7921,"2020-11-18 00:00:00"
19156,55729,2564,"2019-11-30 00:00:00"
19157,28038,921,"2019-12-21 00:00:00"
19158,54481,7498,"2020-12-07 00:00:00"
19159,36351,4160,"2019-09-12 00:00:00"
19160,31654,6686,"2020-02-01 00:00:00"
19161,46254,6187,"2019-03-09 00:00:00"
19162,56269,3211,"2019-01-16 00:00:00"
19163,51179,7297,"2019-03-26 00:00:00"
19164,10104,6472,"2019-12-23 00:00:00"
19165,32218,7612,"2020-01-08 00:00:00"
19166,48416,8893,"2020-07-30 00:00:00"
19167,59654,3732,"2020-02-09 00:00:00"
19168,34666,753,"2020-05-02 00:00:00"
19169,70750,7715,"2019-01-28 00:00:00"
19170,35065,8848,"2019-08-27 00:00:00"
19171,26817,3092,"2020-05-16 00:00:00"
19172,27833,6943,"2020-06-07 00:00:00"
19173,70436,3592,"2019-03-14 00:00:00"
19174,70450,5637,"2020-08-27 00:00:00"
19175,29022,7178,"2019-01-17 00:00:00"
19176,4111,2386,"2020-06-29 00:00:00"
19177,32536,3351,"2020-04-30 00:00:00"
19178,52964,6162,"2020-01-07 00:00:00"
19179,7159,6379,"2020-04-15 00:00:00"
19180,61760,3916,"2019-08-16 00:00:00"
19181,70653,4207,"2020-08-13 00:00:00"
19182,25124,3950,"2020-03-06 00:00:00"
19183,45276,5768,"2019-11-30 00:00:00"
19184,29784,6583,"2019-03-29 00:00:00"
19185,37296,7576,"2020-10-24 00:00:00"
19186,60166,1065,"2019-07-12 00:00:00"
19187,25353,5971,"2020-09-12 00:00:00"
19188,19630,8504,"2019-12-08 00:00:00"
19189,17798,4072,"2020-01-30 00:00:00"
19190,34580,654,"2019-07-06 00:00:00"
19191,62263,2396,"2020-09-06 00:00:00"
19192,9946,8029,"2019-10-21 00:00:00"
19193,61256,7542,"2019-07-07 00:00:00"
19194,69604,710,"2019-04-08 00:00:00"
19195,64117,1805,"2019-06-01 00:00:00"
19196,26996,3154,"2020-08-01 00:00:00"
19197,53298,5916,"2019-10-03 00:00:00"
19198,22989,3771,"2019-02-25 00:00:00"
19199,30436,4070,"2019-05-18 00:00:00"
19200,5352,236,"2020-10-13 00:00:00"
